## 1.1.1
## assembly	: /home/users/sc1830/testing/contigs.fasta
## coverage	 bam0 - /home/users/sc1830/testing/sorted_mapped.bam
## taxonomy	 tax0 - /home/users/sc1830/testing/contigs.fasta.vs.nt.cul5.1e5.megablast.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
NODE_721_length_444_cov_0.725552	444	0.6824	0	1.0632	undef	4075.0	0	Pseudomonadota	4075.0	0	Pseudomonadales	4075.0	0	Pseudomonadaceae	4075.0	0	Pseudomonas	4075.0	0	Pseudomonas aeruginosa	4075.0	0
NODE_722_length_444_cov_0.687697	444	0.6532	0	1.0632	undef	4045.0	0	Pseudomonadota	4045.0	0	Pseudomonadales	4045.0	0	Pseudomonadaceae	4045.0	0	Pseudomonas	4045.0	0	Pseudomonas aeruginosa	4045.0	0
NODE_723_length_443_cov_1.177215	443	0.6772	0	1.5984	undef	4065.0	0	Pseudomonadota	4065.0	0	Pseudomonadales	4065.0	0	Pseudomonadaceae	4065.0	0	Pseudomonas	4065.0	0	Pseudomonas aeruginosa	4065.0	0
NODE_724_length_443_cov_0.784810	443	0.614	0	1.0656	undef	770.0	0	Pseudomonadota	770.0	0	Neisseriales	770.0	0	Neisseriaceae	770.0	0	Kingella	770.0	0	Kingella oralis	770.0	0
NODE_725_length_443_cov_0.721519	443	0.6659	0	1.0656	undef	4065.0	0	Pseudomonadota	4065.0	0	Burkholderiales	4065.0	0	Alcaligenaceae	4065.0	0	Bordetella	4065.0	0	Bordetella parapertussis	2439.0	1
NODE_726_length_443_cov_0.718354	443	0.6591	0	1.0656	undef	4095.0	0	Pseudomonadota	4095.0	0	Burkholderiales	4095.0	0	Alcaligenaceae	4095.0	0	Bordetella	4095.0	0	Bordetella bronchiseptica	3276.0	1
NODE_727_length_443_cov_0.702532	443	0.7336	0	1.0656	undef	3845.0	0	Pseudomonadota	3845.0	0	Burkholderiales	3845.0	0	Alcaligenaceae	3845.0	0	Bordetella	3845.0	0	Bordetella bronchiseptica	3845.0	0
NODE_728_length_443_cov_0.522152	443	0.7291	0	1.5984	undef	3925.0	0	Pseudomonadota	3925.0	0	Pseudomonadales	3925.0	0	Pseudomonadaceae	3925.0	0	Pseudomonas	3925.0	0	Pseudomonas aeruginosa	3925.0	0
NODE_729_length_442_cov_1.203175	442	0.491	0	2.1361	undef	4085.0	0	Pseudomonadota	4085.0	0	Pseudomonadales	4085.0	0	Pseudomonadaceae	4085.0	0	Pseudomonas	4085.0	0	Pseudomonas aeruginosa	4085.0	0
NODE_730_length_442_cov_1.180952	442	0.6425	0	1.6021	undef	4085.0	0	Pseudomonadota	4085.0	0	Pseudomonadales	4085.0	0	Pseudomonadaceae	4085.0	0	Pseudomonas	4085.0	0	Pseudomonas aeruginosa	4085.0	0
NODE_731_length_442_cov_1.168254	442	0.681	0	2.1361	undef	4000.0	0	Pseudomonadota	4000.0	0	Pseudomonadales	4000.0	0	Pseudomonadaceae	4000.0	0	Pseudomonas	4000.0	0	Pseudomonas aeruginosa	4000.0	0
NODE_732_length_442_cov_0.850794	442	0.6584	0	1.6021	undef	4055.0	0	Pseudomonadota	4055.0	0	Pseudomonadales	4055.0	0	Pseudomonadaceae	4055.0	0	Pseudomonas	4055.0	0	Pseudomonas aeruginosa	4055.0	0
NODE_733_length_442_cov_0.787302	442	0.681	0	2.1361	undef	4085.0	0	Pseudomonadota	4085.0	0	Pseudomonadales	4085.0	0	Pseudomonadaceae	4085.0	0	Pseudomonas	4085.0	0	Pseudomonas aeruginosa	4085.0	0
NODE_734_length_442_cov_0.787302	442	0.5928	0	1.068	undef	4085.0	0	Pseudomonadota	4085.0	0	Pseudomonadales	4085.0	0	Pseudomonadaceae	4085.0	0	Pseudomonas	4085.0	0	Pseudomonas aeruginosa	4085.0	0
NODE_735_length_442_cov_0.787302	442	0.6742	0	1.068	undef	4085.0	0	Pseudomonadota	4085.0	0	Burkholderiales	4085.0	0	Alcaligenaceae	4085.0	0	Bordetella	4085.0	0	Bordetella parapertussis	3268.0	1
NODE_736_length_442_cov_0.787302	442	0.3733	0	1.068	undef	4055.0	0	Pseudomonadota	4055.0	0	Enterobacterales	4055.0	0	Enterobacteriaceae	4055.0	0	Escherichia	4055.0	0	Escherichia coli	4055.0	0
NODE_737_length_442_cov_0.787302	442	0.6425	0	1.068	undef	4030.0	0	Pseudomonadota	4030.0	0	Burkholderiales	4030.0	0	Alcaligenaceae	4030.0	0	Bordetella	4030.0	0	Bordetella parapertussis	3224.0	1
NODE_738_length_442_cov_0.787302	442	0.7217	0	1.068	undef	4055.0	0	Pseudomonadota	4055.0	0	Pseudomonadales	4055.0	0	Pseudomonadaceae	4055.0	0	Pseudomonas	4055.0	0	Pseudomonas aeruginosa	4055.0	0
NODE_739_length_442_cov_0.711111	442	0.7376	0	1.6021	undef	4085.0	0	Pseudomonadota	4085.0	0	Burkholderiales	4085.0	0	Alcaligenaceae	4085.0	0	Bordetella	4085.0	0	Bordetella pertussis	2451.0	2
NODE_740_length_442_cov_0.698413	442	0.7036	0	3.2041	undef	3945.0	0	Pseudomonadota	3945.0	0	Pseudomonadales	3945.0	0	Pseudomonadaceae	3945.0	0	Pseudomonas	3945.0	0	Pseudomonas aeruginosa	3945.0	0
NODE_741_length_442_cov_0.539683	442	0.6968	0	2.1361	undef	4060.0	0	Pseudomonadota	4060.0	0	Burkholderiales	2090.0	1	Alcaligenaceae	2090.0	1	Bordetella	2090.0	1	Bordetella bronchiseptica	2090.0	1
NODE_742_length_441_cov_170.433121	441	0.5079	0	209.811	undef	4075.0	0	Pseudomonadota	4075.0	0	Enterobacterales	4075.0	0	Enterobacteriaceae	4075.0	0	Escherichia	2445.0	1	Escherichia coli	2445.0	2
NODE_743_length_441_cov_1.522293	441	0.6145	0	2.1409	undef	4075.0	0	Pseudomonadota	4075.0	0	Pseudomonadales	4075.0	0	Pseudomonadaceae	4075.0	0	Pseudomonas	4075.0	0	Pseudomonas aeruginosa	4075.0	0
NODE_744_length_441_cov_1.398089	441	0.6984	0	2.1409	undef	4075.0	0	Pseudomonadota	4075.0	0	Burkholderiales	4075.0	0	Alcaligenaceae	4075.0	0	Bordetella	4075.0	0	Bordetella bronchiseptica	4075.0	0
NODE_745_length_441_cov_1.235669	441	0.5147	0	3.2114	undef	3990.0	0	Pseudomonadota	3990.0	0	Enterobacterales	3990.0	0	Enterobacteriaceae	3990.0	0	Escherichia	3990.0	0	Escherichia coli	3990.0	0
NODE_746_length_441_cov_1.184713	441	0.5805	0	2.1409	undef	3959.0	0	Pseudomonadota	3959.0	0	Enterobacterales	3959.0	0	Enterobacteriaceae	3959.0	0	Escherichia	3959.0	0	Escherichia coli	3959.0	0
NODE_747_length_441_cov_0.901274	441	0.6531	0	4.2819	undef	4045.0	0	Pseudomonadota	4045.0	0	Pseudomonadales	4045.0	0	Pseudomonadaceae	4045.0	0	Pseudomonas	4045.0	0	Pseudomonas aeruginosa	4045.0	0
NODE_748_length_441_cov_0.885350	441	0.6871	0	2.1409	undef	4045.0	0	Pseudomonadota	4045.0	0	Pseudomonadales	4045.0	0	Pseudomonadaceae	4045.0	0	Pseudomonas	4045.0	0	Pseudomonas aeruginosa	4045.0	0
NODE_749_length_441_cov_0.789809	441	0.7234	0	2.1409	undef	4075.0	0	Pseudomonadota	4075.0	0	Pseudomonadales	4075.0	0	Pseudomonadaceae	4075.0	0	Pseudomonas	4075.0	0	Pseudomonas aeruginosa	4075.0	0
NODE_750_length_441_cov_0.789809	441	0.6327	0	1.0705	undef	4075.0	0	Actinomycetota	4075.0	0	Propionibacteriales	4075.0	0	Propionibacteriaceae	4075.0	0	Cutibacterium	4075.0	0	Cutibacterium acnes	4075.0	0
NODE_751_length_441_cov_0.789809	441	0.6961	0	1.0705	undef	1275.0	0	Planctomycetota	1049.0	1	Isosphaerales	1049.0	1	Isosphaeraceae	1049.0	1	Isosphaeraceae-undef	643.0	3	Isosphaeraceae bacterium EP7	643.0	3
NODE_752_length_441_cov_0.656051	441	0.3311	0	8.0285	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
NODE_753_length_440_cov_2.198083	440	0.6614	0	3.2187	undef	3945.0	0	Pseudomonadota	3945.0	0	Burkholderiales	3945.0	0	Alcaligenaceae	3945.0	0	Bordetella	3945.0	0	Bordetella bronchiseptica	3156.0	1
NODE_754_length_440_cov_1.584665	440	0.7227	0	2.1458	undef	4060.0	0	Pseudomonadota	4060.0	0	Burkholderiales	4060.0	0	Alcaligenaceae	4060.0	0	Bordetella	4060.0	0	Bordetella bronchiseptica	4060.0	0
NODE_755_length_440_cov_1.188498	440	0.6182	0	2.6822	undef	4010.0	0	Pseudomonadota	4010.0	0	Pseudomonadales	3208.0	1	Pseudomonadaceae	3208.0	1	Pseudomonas	3208.0	1	Pseudomonas aeruginosa	3208.0	1
NODE_756_length_440_cov_1.188498	440	0.7205	0	3.2187	undef	4065.0	0	Pseudomonadota	4065.0	0	Pseudomonadales	4065.0	0	Pseudomonadaceae	4065.0	0	Pseudomonas	4065.0	0	Pseudomonas aeruginosa	4065.0	0
NODE_757_length_440_cov_1.188498	440	0.6568	0	1.6093	undef	4065.0	0	Pseudomonadota	4065.0	0	Pseudomonadales	4065.0	0	Pseudomonadaceae	4065.0	0	Pseudomonas	4065.0	0	Pseudomonas aeruginosa	4065.0	0
NODE_758_length_440_cov_0.792332	440	0.4909	0	1.0729	undef	4010.0	0	Pseudomonadota	4010.0	0	Enterobacterales	4010.0	0	Enterobacteriaceae	4010.0	0	Escherichia	4010.0	0	Escherichia coli	4010.0	0
NODE_759_length_440_cov_0.792332	440	0.675	0	1.0729	undef	4010.0	0	Pseudomonadota	4010.0	0	Burkholderiales	4010.0	0	Alcaligenaceae	4010.0	0	Bordetella	4010.0	0	Bordetella bronchiseptica	4010.0	0
NODE_760_length_440_cov_0.792332	440	0.4568	0	1.0729	undef	4065.0	0	Pseudomonadota	4065.0	0	Enterobacterales	4065.0	0	Enterobacteriaceae	4065.0	0	Escherichia	4065.0	0	Escherichia coli	4065.0	0
NODE_761_length_440_cov_0.789137	440	0.4273	0	1.0729	undef	4040.0	0	Pseudomonadota	4040.0	0	Pseudomonadales	4040.0	0	Pseudomonadaceae	4040.0	0	Pseudomonas	4040.0	0	Pseudomonas aeruginosa	4040.0	0
NODE_762_length_440_cov_0.753994	440	0.6341	0	1.0729	undef	4010.0	0	Pseudomonadota	4010.0	0	Pseudomonadales	4010.0	0	Pseudomonadaceae	4010.0	0	Pseudomonas	4010.0	0	Pseudomonas aeruginosa	4010.0	0
NODE_763_length_440_cov_0.731629	440	0.5068	0	1.0729	undef	3972.0	0	Pseudomonadota	3972.0	0	Enterobacterales	3972.0	0	Enterobacteriaceae	3972.0	0	Escherichia	3972.0	0	Escherichia coli	3972.0	0
NODE_764_length_439_cov_1.413462	439	0.3599	0	2.6884	undef	3859.0	0	Pseudomonadota	3859.0	0	Enterobacterales	3859.0	0	Enterobacteriaceae	3859.0	0	Escherichia	3859.0	0	Escherichia coli	3859.0	0
NODE_765_length_439_cov_0.794872	439	0.451	0	1.0753	undef	4006.0	0	Pseudomonadota	4006.0	0	Enterobacterales	4006.0	0	Enterobacteriaceae	4006.0	0	Escherichia	4006.0	0	Escherichia coli	4006.0	0
NODE_766_length_439_cov_0.794872	439	0.7039	0	2.1507	undef	4055.0	0	Pseudomonadota	4055.0	0	Burkholderiales	4055.0	0	Alcaligenaceae	4055.0	0	Bordetella	4055.0	0	Bordetella bronchiseptica	4055.0	0
NODE_767_length_439_cov_0.794872	439	0.7289	0	1.0753	undef	4055.0	0	Pseudomonadota	4055.0	0	Pseudomonadales	4055.0	0	Pseudomonadaceae	4055.0	0	Pseudomonas	4055.0	0	Pseudomonas aeruginosa	4055.0	0
NODE_768_length_439_cov_0.698718	439	0.656	0	1.0753	undef	4030.0	0	Actinomycetota	4030.0	0	Propionibacteriales	4030.0	0	Propionibacteriaceae	4030.0	0	Cutibacterium	4030.0	0	Cutibacterium acnes	4030.0	0
NODE_769_length_438_cov_1.594855	438	0.6553	0	2.1556	undef	4045.0	0	Pseudomonadota	4045.0	0	Pseudomonadales	4045.0	0	Pseudomonadaceae	4045.0	0	Pseudomonas	4045.0	0	Pseudomonas aeruginosa	4045.0	0
NODE_770_length_438_cov_1.109325	438	0.7009	0	2.1556	undef	3990.0	0	Pseudomonadota	3990.0	0	Pseudomonadales	3990.0	0	Pseudomonadaceae	3990.0	0	Pseudomonas	3990.0	0	Pseudomonas aeruginosa	3990.0	0
NODE_771_length_438_cov_0.897106	438	0.5913	0	2.1556	undef	3960.0	0	Pseudomonadota	3960.0	0	Pseudomonadales	2535.0	1	Pseudomonadaceae	2535.0	1	Pseudomonas	2535.0	2	Pseudomonas aeruginosa	2535.0	2
NODE_772_length_438_cov_0.797428	438	0.4315	0	1.0778	undef	4008.0	0	Pseudomonadota	4008.0	0	Enterobacterales	4008.0	0	Enterobacteriaceae	4008.0	0	Escherichia	4008.0	0	Escherichia coli	3221.0	1
NODE_773_length_438_cov_0.797428	438	0.5799	0	1.0778	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
NODE_774_length_438_cov_0.797428	438	0.6575	0	1.0778	undef	4020.0	0	Pseudomonadota	4020.0	0	Burkholderiales	4020.0	0	Alcaligenaceae	4020.0	0	Bordetella	4020.0	0	Bordetella parapertussis	2412.0	1
NODE_775_length_438_cov_0.797428	438	0.6667	0	1.0778	undef	4045.0	0	Pseudomonadota	4045.0	0	Pseudomonadales	4045.0	0	Pseudomonadaceae	4045.0	0	Pseudomonas	4045.0	0	Pseudomonas aeruginosa	4045.0	0
NODE_776_length_437_cov_0.800000	437	0.6613	0	1.0803	undef	4040.0	0	Pseudomonadota	4040.0	0	Pseudomonadales	4040.0	0	Pseudomonadaceae	4040.0	0	Pseudomonas	4040.0	0	Pseudomonas aeruginosa	4040.0	0
NODE_777_length_437_cov_0.800000	437	0.7185	0	1.0803	undef	4040.0	0	Pseudomonadota	4040.0	0	Pseudomonadales	4040.0	0	Pseudomonadaceae	4040.0	0	Pseudomonas	4040.0	0	Pseudomonas aeruginosa	4040.0	0
NODE_778_length_437_cov_0.800000	437	0.6911	0	4.3211	undef	4010.0	0	Pseudomonadota	4010.0	0	Pseudomonadales	4010.0	0	Pseudomonadaceae	4010.0	0	Pseudomonas	4010.0	0	Pseudomonas aeruginosa	4010.0	0
NODE_779_length_437_cov_0.735484	437	0.6911	0	1.0803	undef	3900.0	0	Pseudomonadota	3900.0	0	Pseudomonadales	3900.0	0	Pseudomonadaceae	3900.0	0	Pseudomonas	3900.0	0	Pseudomonas aeruginosa	3900.0	0
NODE_780_length_437_cov_0.709677	437	0.6934	0	1.0803	undef	3745.0	0	Pseudomonadota	3745.0	0	Pseudomonadales	3745.0	0	Pseudomonadaceae	3745.0	0	Pseudomonas	3745.0	0	Pseudomonas aeruginosa	3745.0	0
NODE_781_length_437_cov_0.706452	437	0.6911	0	1.0803	undef	3800.0	0	Pseudomonadota	3800.0	0	Burkholderiales	3800.0	0	Alcaligenaceae	3800.0	0	Bordetella	3800.0	0	Bordetella bronchiseptica	3800.0	0
NODE_782_length_436_cov_1.203883	436	0.5688	0	2.1655	undef	3963.0	0	Pseudomonadota	3963.0	0	Pseudomonadales	3963.0	0	Pseudomonadaceae	3963.0	0	Pseudomonas	3963.0	0	Pseudomonas aeruginosa	3168.0	1
NODE_783_length_436_cov_0.802589	436	0.5734	0	1.0827	undef	4030.0	0	Pseudomonadota	4030.0	0	Pseudomonadales	4030.0	0	Pseudomonadaceae	4030.0	0	Pseudomonas	4030.0	0	Pseudomonas aeruginosa	4030.0	0
NODE_784_length_436_cov_0.802589	436	0.6858	0	1.0827	undef	3945.0	0	Pseudomonadota	3945.0	0	Pseudomonadales	3945.0	0	Pseudomonadaceae	3945.0	0	Pseudomonas	3945.0	0	Pseudomonas aeruginosa	3945.0	0
NODE_785_length_436_cov_0.802589	436	0.383	0	1.0827	undef	4030.0	0	Chordata	4030.0	0	Primates	4030.0	0	Hominidae	4030.0	0	Homo	4030.0	0	Homo sapiens	4030.0	0
NODE_786_length_436_cov_0.802589	436	0.6904	0	1.0827	undef	4000.0	0	Pseudomonadota	4000.0	0	Pseudomonadales	4000.0	0	Pseudomonadaceae	4000.0	0	Pseudomonas	4000.0	0	Pseudomonas aeruginosa	4000.0	0
NODE_787_length_436_cov_0.802589	436	0.7018	0	1.0827	undef	3815.0	0	Pseudomonadota	3815.0	0	Burkholderiales	3815.0	0	Alcaligenaceae	3815.0	0	Bordetella	3815.0	0	Bordetella bronchiseptica	3815.0	0
NODE_788_length_436_cov_0.686084	436	0.6284	0	1.0827	undef	4000.0	0	Pseudomonadota	4000.0	0	Pseudomonadales	4000.0	0	Pseudomonadaceae	4000.0	0	Pseudomonas	4000.0	0	Pseudomonas aeruginosa	4000.0	0
NODE_789_length_435_cov_1.207792	435	0.5793	0	1.6278	undef	4020.0	0	Pseudomonadota	4020.0	0	Pseudomonadales	4020.0	0	Pseudomonadaceae	4020.0	0	Pseudomonas	4020.0	0	Pseudomonas aeruginosa	4020.0	0
NODE_790_length_435_cov_1.198052	435	0.6092	0	2.1705	undef	4020.0	0	Pseudomonadota	4020.0	0	Pseudomonadales	4020.0	0	Pseudomonadaceae	4020.0	0	Pseudomonas	4020.0	0	Pseudomonas aeruginosa	4020.0	0
NODE_791_length_435_cov_1.162338	435	0.5586	0	2.1705	undef	4020.0	0	Pseudomonadota	4020.0	0	Pseudomonadales	4020.0	0	Pseudomonadaceae	4020.0	0	Pseudomonas	4020.0	0	Pseudomonas aeruginosa	4020.0	0
NODE_792_length_435_cov_0.954545	435	0.6552	0	2.1705	undef	4020.0	0	Pseudomonadota	4020.0	0	Burkholderiales	4020.0	0	Alcaligenaceae	4020.0	0	Bordetella	4020.0	0	Bordetella bronchiseptica	3216.0	1
NODE_793_length_435_cov_0.805195	435	0.6874	0	1.0852	undef	4020.0	0	Pseudomonadota	4020.0	0	Pseudomonadales	4020.0	0	Pseudomonadaceae	4020.0	0	Pseudomonas	4020.0	0	Pseudomonas aeruginosa	4020.0	0
NODE_794_length_435_cov_0.805195	435	0.6966	0	1.0852	undef	4020.0	0	Pseudomonadota	4020.0	0	Pseudomonadales	4020.0	0	Pseudomonadaceae	4020.0	0	Pseudomonas	4020.0	0	Pseudomonas aeruginosa	4020.0	0
NODE_795_length_435_cov_0.805195	435	0.7057	0	2.1705	undef	4045.0	0	Pseudomonadota	4045.0	0	Pseudomonadales	4045.0	0	Pseudomonadaceae	4045.0	0	Pseudomonas	4045.0	0	Pseudomonas aeruginosa	4045.0	0
NODE_796_length_435_cov_0.805195	435	0.4575	0	1.0852	undef	4020.0	0	Pseudomonadota	4020.0	0	Enterobacterales	4020.0	0	Enterobacteriaceae	4020.0	0	Escherichia	4020.0	0	Escherichia coli	4020.0	0
NODE_797_length_435_cov_0.672078	435	0.4092	0	1.0852	undef	3800.0	0	Bacillota	3800.0	0	Lactobacillales	3800.0	0	Enterococcaceae	3800.0	0	Enterococcus	3800.0	0	Enterococcus faecalis	3800.0	0
NODE_798_length_435_cov_0.662338	435	0.7379	0	1.0852	undef	3440.0	0	Pseudomonadota	3440.0	0	Pseudomonadales	3440.0	0	Pseudomonadaceae	3440.0	0	Pseudomonas	3440.0	0	Pseudomonas aeruginosa	3440.0	0
NODE_799_length_434_cov_1.615635	434	0.6429	0	2.1755	undef	4010.0	0	Pseudomonadota	4010.0	0	Pseudomonadales	4010.0	0	Pseudomonadaceae	4010.0	0	Pseudomonas	4010.0	0	Pseudomonas aeruginosa	4010.0	0
NODE_800_length_434_cov_1.615635	434	0.7051	0	2.1755	undef	4010.0	0	Pseudomonadota	4010.0	0	Pseudomonadales	4010.0	0	Pseudomonadaceae	4010.0	0	Pseudomonas	4010.0	0	Pseudomonas aeruginosa	4010.0	0
NODE_801_length_434_cov_1.211726	434	0.7097	0	1.6316	undef	4010.0	0	Pseudomonadota	4010.0	0	Pseudomonadales	4010.0	0	Pseudomonadaceae	4010.0	0	Pseudomonas	4010.0	0	Pseudomonas aeruginosa	4010.0	0
NODE_802_length_434_cov_0.970684	434	0.6705	0	1.6316	undef	4010.0	0	Pseudomonadota	4010.0	0	Pseudomonadales	4010.0	0	Pseudomonadaceae	4010.0	0	Pseudomonas	4010.0	0	Pseudomonas aeruginosa	4010.0	0
NODE_803_length_434_cov_0.807818	434	0.6797	0	2.1755	undef	4010.0	0	Pseudomonadota	4010.0	0	Burkholderiales	4010.0	0	Alcaligenaceae	4010.0	0	Bordetella	4010.0	0	Bordetella pertussis	4010.0	0
NODE_804_length_434_cov_0.807818	434	0.6659	0	1.0877	undef	4010.0	0	Pseudomonadota	4010.0	0	Pseudomonadales	4010.0	0	Pseudomonadaceae	4010.0	0	Pseudomonas	4010.0	0	Pseudomonas aeruginosa	4010.0	0
NODE_805_length_434_cov_0.807818	434	0.6774	0	1.0877	undef	4010.0	0	Pseudomonadota	4010.0	0	Pseudomonadales	4010.0	0	Pseudomonadaceae	4010.0	0	Pseudomonas	4010.0	0	Pseudomonas aeruginosa	4010.0	0
NODE_806_length_434_cov_0.723127	434	0.5668	0	1.0877	undef	3955.0	0	Pseudomonadota	3955.0	0	Pseudomonadales	3955.0	0	Pseudomonadaceae	3955.0	0	Pseudomonas	3955.0	0	Pseudomonas aeruginosa	3955.0	0
NODE_807_length_433_cov_2.026144	433	0.6166	0	2.7256	undef	4000.0	0	Pseudomonadota	4000.0	0	Burkholderiales	4000.0	0	Alcaligenaceae	4000.0	0	Bordetella	4000.0	0	Bordetella bronchiseptica	2400.0	1
NODE_808_length_433_cov_1.620915	433	0.7159	0	2.1805	undef	4000.0	0	Pseudomonadota	4000.0	0	Pseudomonadales	4000.0	0	Pseudomonadaceae	4000.0	0	Pseudomonas	4000.0	0	Pseudomonas aeruginosa	4000.0	0
NODE_809_length_433_cov_1.114379	433	0.7159	0	1.6354	undef	4000.0	0	Pseudomonadota	4000.0	0	Pseudomonadales	4000.0	0	Pseudomonadaceae	4000.0	0	Pseudomonas	4000.0	0	Pseudomonas aeruginosa	4000.0	0
NODE_810_length_433_cov_0.810458	433	0.5751	0	1.0902	undef	3975.0	0	Pseudomonadota	3975.0	0	Pseudomonadales	3975.0	0	Pseudomonadaceae	3975.0	0	Pseudomonas	3975.0	0	Pseudomonas aeruginosa	3975.0	0
NODE_811_length_433_cov_0.810458	433	0.6882	0	1.0902	undef	4000.0	0	Pseudomonadota	4000.0	0	Pseudomonadales	4000.0	0	Pseudomonadaceae	4000.0	0	Pseudomonas	4000.0	0	Pseudomonas aeruginosa	4000.0	0
NODE_812_length_433_cov_0.810458	433	0.6212	0	1.0902	undef	3669.0	0	Pseudomonadota	3669.0	0	Burkholderiales	3669.0	0	Alcaligenaceae	3669.0	0	Bordetella	3669.0	0	Bordetella bronchiseptica	2946.0	1
NODE_813_length_433_cov_0.810458	433	0.6374	0	1.0902	undef	4000.0	0	Pseudomonadota	4000.0	0	Pseudomonadales	4000.0	0	Pseudomonadaceae	4000.0	0	Pseudomonas	4000.0	0	Pseudomonas aeruginosa	4000.0	0
NODE_814_length_433_cov_0.810458	433	0.6859	0	1.0902	undef	4000.0	0	Pseudomonadota	4000.0	0	Burkholderiales	4000.0	0	Alcaligenaceae	4000.0	0	Bordetella	4000.0	0	Bordetella parapertussis	2400.0	1
NODE_815_length_433_cov_0.810458	433	0.4919	0	1.0902	undef	3975.0	0	Pseudomonadota	3975.0	0	Enterobacterales	3975.0	0	Enterobacteriaceae	3975.0	0	Escherichia	3975.0	0	Escherichia coli	3975.0	0
NODE_816_length_433_cov_0.800654	433	0.5704	0	1.0902	undef	3858.0	0	Pseudomonadota	3858.0	0	Enterobacterales	3858.0	0	Enterobacteriaceae	3858.0	0	Escherichia	3858.0	0	Escherichia coli	3085.0	1
NODE_817_length_433_cov_0.790850	433	0.7367	0	1.0902	undef	3920.0	0	Pseudomonadota	3920.0	0	Burkholderiales	3920.0	0	Alcaligenaceae	3920.0	0	Bordetella	3920.0	0	Bordetella bronchiseptica	3136.0	1
NODE_818_length_433_cov_0.653595	433	0.7067	0	1.0902	undef	3975.0	0	Pseudomonadota	3975.0	0	Burkholderiales	3975.0	0	Alcaligenaceae	3975.0	0	Bordetella	3975.0	0	Bordetella bronchiseptica	3975.0	0
NODE_819_length_433_cov_0.555556	433	0.455	0	2.7256	undef	3750.0	0	Pseudomonadota	3750.0	0	Pseudomonadales	3750.0	0	Pseudomonadaceae	3750.0	0	Pseudomonas	3750.0	0	Pseudomonas aeruginosa	3750.0	0
NODE_820_length_432_cov_1.137705	432	0.6991	0	2.1855	undef	3990.0	0	Pseudomonadota	3990.0	0	Burkholderiales	3990.0	0	Alcaligenaceae	3990.0	0	Bordetella	3990.0	0	Bordetella parapertussis	2394.0	1
NODE_821_length_432_cov_0.813115	432	0.6991	0	1.0928	undef	3853.0	0	Pseudomonadota	3853.0	0	Burkholderiales	3853.0	0	Alcaligenaceae	3853.0	0	Bordetella	3853.0	0	Bordetella bronchiseptica	2319.0	1
NODE_822_length_432_cov_0.813115	432	0.7153	0	1.6391	undef	3990.0	0	Pseudomonadota	3990.0	0	Pseudomonadales	3990.0	0	Pseudomonadaceae	3990.0	0	Pseudomonas	3990.0	0	Pseudomonas aeruginosa	3990.0	0
NODE_823_length_432_cov_0.813115	432	0.6435	0	1.0928	undef	3990.0	0	Pseudomonadota	3990.0	0	Pseudomonadales	3990.0	0	Pseudomonadaceae	3990.0	0	Pseudomonas	3990.0	0	Pseudomonas aeruginosa	3990.0	0
NODE_824_length_432_cov_0.727869	432	0.6505	0	1.0928	undef	3935.0	0	Pseudomonadota	3935.0	0	Pseudomonadales	3935.0	0	Pseudomonadaceae	3935.0	0	Pseudomonas	3935.0	0	Pseudomonas aeruginosa	3935.0	0
NODE_825_length_431_cov_173.921053	431	0.5777	0	225.0844	undef	3955.0	0	Pseudomonadota	3955.0	0	Enterobacterales	3955.0	0	Enterobacteriaceae	3955.0	0	Escherichia	3955.0	0	Escherichia coli	3955.0	0
NODE_826_length_431_cov_2.855263	431	0.6845	0	4.3812	undef	3985.0	0	Pseudomonadota	3985.0	0	Pseudomonadales	3985.0	0	Pseudomonadaceae	3985.0	0	Pseudomonas	3985.0	0	Pseudomonas aeruginosa	3985.0	0
NODE_827_length_431_cov_1.726974	431	0.478	0	2.7383	undef	3145.4999999999995	0	Chordata	3145.4999999999995	0	Primates	3145.4999999999995	0	Hominidae	3145.4999999999995	0	Homo	3145.4999999999995	0	Homo sapiens	3145.4999999999995	0
NODE_828_length_431_cov_1.687500	431	0.6821	0	3.2859	undef	3985.0	0	Pseudomonadota	3985.0	0	Pseudomonadales	3985.0	0	Pseudomonadaceae	3985.0	0	Pseudomonas	3985.0	0	Pseudomonas aeruginosa	3985.0	0
NODE_829_length_431_cov_1.401316	431	0.6659	0	2.1906	undef	3985.0	0	Pseudomonadota	3985.0	0	Pseudomonadales	3985.0	0	Pseudomonadaceae	3985.0	0	Pseudomonas	3985.0	0	Pseudomonas aeruginosa	3985.0	0
